X,Y,zettaicode,suikeicode,prefcode,suiikicode,chitencode,chitenflag,nendo,locationname,rlscode,kijunflag1,kijunflag2,water,latitude,longitude,kijunflag3
142.35861111,43.36583333,"0118720","","01","134","51",2,2021,"富良野橋",1,"2","3","空知川中流",43.36583333,142.35861111,""
142.2161111,43.49194444,"0111950","","01","134","01",1,2021,"泰山橋",1,"1","3","空知川中流",43.49194444,142.2161111,""
142.04305555,43.55972222,"0111980","","01","135","51",2,2021,"赤平橋",1,"2","3","空知川下流",43.55972222,142.04305555,""
141.9147222,43.54777778,"0111970","","01","135","01",1,2021,"空知大橋",1,"1","3","空知川下流",43.54777778,141.9147222,""
141.9325,43.33138889,"0111990","","01","136","01",1,2021,"錦橋",1,"1","0","美唄川上流",43.33138889,141.9325,""
141.7730556,43.35111111,"0112000","","01","137","01",1,2021,"元村橋",1,"1","0","美唄川下流",43.35111111,141.7730556,""
141.9094444,43.25388889,"0112010","","01","138","01",1,2021,"清松橋",1,"1","3","幾春別川上流",43.25388889,141.9094444,""
141.7219444,43.205,"0112030","","01","139","02",1,2021,"新川橋",1,"1","3","幾春別川下流",43.205,141.7219444,""
142.0897222,43.02083333,"0112040","","01","140","01",1,2021,"夕張市上水南部浄水場取水口",1,"1","0","夕張川上流",43.02083333,142.0897222,""
141.79055555,43.02444445,"0114220","","01","141","53",2,2021,"由仁町由仁地区簡易水道取水口",1,"2","0","夕張川中流",43.02444445,141.79055555,""
141.7677778,43.06166667,"0112050","","01","141","01",1,2021,"馬追橋",1,"1","3","夕張川中流",43.06166667,141.7677778,""
141.9108333,42.91861111,"0112060","","01","141","02",1,2021,"川端橋",1,"1","0","夕張川中流",42.91861111,141.9108333,""
141.59888889,43.12111111,"0112080","","01","142","01",1,2021,"江別大橋",1,"1","3","夕張川下流",43.12111111,141.59888889,""
141.56916667,42.8075,"0112100","","01","143","01",1,2021,"サケマス資源管理センター（旧ふ化場）",1,"1","0","千歳川上流",42.8075,141.56916667,""
141.65888889,42.83,"0118872","","01","144","54",2,2021,"日の出橋",1,"2","","千歳川下流",42.83,141.65888889,""
141.64833333,42.88611111,"0118883","","01","144","55",2,2021,"長都大橋",1,"2","","千歳川下流",42.88611111,141.64833333,""
141.5583333,43.11583333,"0113470","","01","144","02",1,2021,"新江別橋",1,"1","3","千歳川下流",43.11583333,141.5583333,""
141.5711111,43.10166667,"0114320","","01","144","53",2,2021,"ゆめみ野東町１７番地地先",1,"2","0","千歳川下流",43.10166667,141.5711111,""
141.5175,43.13861111,"0112140","","01","145","01",1,2021,"篠津橋",1,"1","0","篠津川",43.13861111,141.5175,""
141.27972223,42.96472222,"0112150","","01","146","01",1,2021,"札幌市上水白川浄水場取水口",1,"1","3","豊平川上流",42.96472222,141.27972223,""
141.38027778,43.06527778,"0112160","","01","147","01",1,2021,"東橋",1,"1","3","豊平川中流",43.06527778,141.38027778,""
141.35777778,43.03916666,"0118871","","01","147","52",2,2021,"幌平橋",1,"2","","豊平川中流",43.03916666,141.35777778,""
141.34027777,42.98305556,"0112170","","01","147","51",2,2021,"藻南橋",1,"2","3","豊平川中流",42.98305556,141.34027777,""
141.46972223,43.09138889,"0112190","","01","148","52",2,2021,"厚別七号橋",1,"2","3","豊平川下流",43.09138889,141.46972223,""
141.45472222,43.13555555,"0112180","","01","148","01",1,2021,"中沼",1,"1","3","豊平川下流",43.13555555,141.45472222,""
141.4183333,43.08388889,"0113480","","01","148","51",2,2021,"豊水大橋（雁来）",1,"2","3","豊平川下流",43.08388889,141.4183333,""
141.47611111,43.08944444,"0112200","","01","148","53",2,2021,"野津幌川七号橋",1,"2","3","豊平川下流",43.08944444,141.47611111,""
141.43361111,43.085,"0112210","","01","148","54",2,2021,"東栄橋",1,"2","3","豊平川下流",43.085,141.43361111,""
141.33305556,42.98194445,"0112230","","01","149","01",1,2021,"川沿橋",1,"1","3","南の沢川",42.98194445,141.33305556,""
141.33972222,43.00166667,"0112240","","01","150","03",1,2021,"北の沢橋",1,"1","3","北の沢川",43.00166667,141.33972222,""
141.34444444,42.99833333,"0112250","","01","151","01",1,2021,"五輪小橋",1,"1","3","真駒内川",42.99833333,141.34444444,""
141.35861111,43.01277778,"0112260","","01","152","01",1,2021,"精進川放水路分派前",1,"1","3","精進川",43.01277778,141.35861111,""
141.40305556,43.06166667,"0112270","","01","153","01",1,2021,"函館本線鉄橋（望月寒鉄北橋）",1,"1","3","望月寒川",43.06166667,141.40305556,""
141.43111111,43.04833333,"0112280","","01","154","01",1,2021,"函館本線鉄橋（月寒鉄北橋）",1,"1","3","月寒川",43.04833333,141.43111111,""
141.455,43.04388889,"0112290","","01","155","01",1,2021,"函館本線鉄橋（厚別鉄北橋）",1,"1","3","厚別川",43.04388889,141.455,""
141.47333334,43.04611111,"0112300","","01","156","01",1,2021,"水恋橋",1,"1","3","野津幌川",43.04611111,141.47333334,""
141.4652778,43.16805556,"0112310","","01","157","01",1,2021,"１９線橋",1,"1","3","当別川",43.16805556,141.4652778,""
141.38972222,43.17472223,"0112320","","01","158","01",1,2021,"生振８線排水路南側地先（生振大橋）",1,"1","3","茨戸川上流",43.17472223,141.38972222,""
141.35222222,43.15833333,"0112360","","01","159","03",1,2021,"茨戸耕北橋",1,"1","3","茨戸川中流",43.15833333,141.35222222,""
141.35111111,43.16555556,"0112330","","01","159","53",2,2021,"茨戸橋",1,"2","3","茨戸川中流",43.16555556,141.35111111,""
141.3208333,43.17361111,"0112340","","01","159","02",1,2021,"樽川合流前",1,"1","3","茨戸川中流",43.17361111,141.3208333,""
141.3452778,43.175,"0112350","","01","159","51",2,2021,"生振２線南側地先",1,"2","3","茨戸川中流",43.175,141.3452778,""
141.3525,43.22472222,"0112380","","01","160","51",2,2021,"運河橋",1,"2","3","茨戸川下流",43.22472222,141.3525,""
141.3347222,43.18527778,"0112390","","01","160","52",2,2021,"生振１線北側地先",1,"2","3","茨戸川下流",43.18527778,141.3347222,""
141.3472222,43.20916667,"0112370","","01","160","01",1,2021,"生振３線北側地先",1,"1","3","茨戸川下流",43.20916667,141.3472222,""
141.35138889,43.08,"0112400","","01","161","01",1,2021,"北１６条橋",1,"1","3","創成川",43.08,141.35138889,""
145.22861111,43.2775,"0112410","","01","162","01",1,2021,"風蓮橋",1,"1","3","風蓮川",43.2775,145.22861111,""
145.3455556,43.24666667,"0117170","","01","163","51",2,2021,"初田牛橋",1,"2","0","別当賀川",43.24666667,145.3455556,""
145.40472222,43.25666667,"0112420","","01","163","01",1,2021,"別当賀橋",1,"1","3","別当賀川",43.25666667,145.40472222,""
145.22055556,43.36416667,"0112430","","01","164","01",1,2021,"ポン川橋",1,"1","3","ポンヤウシュベツ川",43.36416667,145.22055556,""
145.21527778,43.34444444,"0112440","","01","165","01",1,2021,"万年橋",1,"1","3","ヤウシュベツ川",43.34444444,145.21527778,""
145.1577778,43.35166667,"0117200","","01","165","51",2,2021,"矢臼別橋（国道２４３号）",1,"2","0","ヤウシュベツ川",43.35166667,145.1577778,""
142.9027778,43.02166667,"0112460","","01","167","01",1,2021,"清水橋",1,"1","0","佐幌川中流",43.02166667,142.9027778,""
142.9027778,43.02166667,"0112460","","01","167","01",1,2021,"清水橋",1,"1","0","佐幌川中流",43.02166667,142.9027778,""
142.9161111,42.99916667,"0112470","","01","168","01",1,2021,"佐幌橋",1,"1","3","佐幌川下流",42.99916667,142.9161111,""
142.9308333,42.98361111,"0112480","","01","169","01",1,2021,"讃岐橋",1,"1","0","小林川",42.98361111,142.9308333,""
143.0316667,42.92333333,"0112490","","01","170","01",1,2021,"毛根中島橋",1,"1","0","芽室川",42.92333333,143.0316667,""
143.0561111,42.90361111,"0112500","","01","171","01",1,2021,"新生橋",1,"1","0","美生川",42.90361111,143.0561111,""
142.9830556,43.17055556,"0112510","","01","172","01",1,2021,"瓜幕橋",1,"1","0","然別川中流",43.17055556,142.9830556,""
143.1472222,42.95138889,"0112520","","01","173","01",1,2021,"国見橋",1,"1","0","然別川下流",42.95138889,143.1472222,""
143.2961111,43.31194444,"0113500","","01","174","02",1,2021,"牧水橋",1,"1","0","音更川中流",43.31194444,143.2961111,""
143.2113889,42.94722222,"0112540","","01","175","01",1,2021,"十勝新橋",1,"1","0","音更川下流",42.94722222,143.2113889,""
143.20027778,43.00888889,"0112550","","01","175","51",2,2021,"音更橋（音更）",1,"2","3","音更川下流",43.00888889,143.20027778,""
143.1916667,42.92777778,"0112560","","01","176","01",1,2021,"西８条橋",1,"1","3","帯広川上流",42.92777778,143.1916667,""
143.24138889,42.93166667,"0112570","","01","177","01",1,2021,"札内川合流前",1,"1","3","帯広川下流",42.93166667,143.24138889,""
139.8675,38.98,"0610290","","06","012","01",1,2021,"日向橋",1,"1","","日向川",38.98,139.8675,""
143.1919444,42.9275,"0113830","","01","177","51",2,2021,"芙蓉橋",1,"2","3","帯広川下流",42.9275,143.1919444,""
143.2075,42.87916667,"0112580","","01","178","52",2,2021,"帯広市上水帯広浄水場取水口",1,"2","0","札内川上流",42.87916667,143.2075,""
143.1858333,42.84027778,"0112590","","01","178","02",1,2021,"南帯橋",1,"1","3","札内川上流",42.84027778,143.1858333,""
143.23,42.92555556,"0112600","","01","179","01",1,2021,"札内橋",1,"1","3","札内川下流",42.92555556,143.23,""
143.2680556,42.94666667,"0112610","","01","180","01",1,2021,"旭橋",1,"1","0","士幌川",42.94666667,143.2680556,""
143.2980556,42.91861111,"0112620","","01","181","01",1,2021,"千住橋",1,"1","3","途別川",42.91861111,143.2980556,""
143.3558333,42.91027778,"0112630","","01","182","01",1,2021,"止若橋",1,"1","3","猿別川",42.91027778,143.3558333,""
143.45194444,42.88416666,"0112640","","01","183","01",1,2021,"川合橋",1,"1","0","利別川",42.88416666,143.45194444,""
143.44138889,42.92805556,"0112650","","01","183","51",2,2021,"池田大橋（利別）",1,"2","3","利別川",42.92805556,143.44138889,""
143.4947222,42.80916667,"0112670","","01","184","01",1,2021,"農野牛橋",1,"1","0","牛首別川",42.80916667,143.4947222,""
142.82972223,43.18166667,"0114360","","01","185","01",1,2021,"人道橋",1,"1","0","佐幌川上流",43.18166667,142.82972223,""
141.8247222,42.61083333,"0113080","","01","186","01",1,2021,"臨港大橋",1,"1","0","厚真川",42.61083333,141.8247222,""
141.8825,42.72444444,"0113550","","01","186","02",1,2021,"厚真新橋",1,"1","0","厚真川",42.72444444,141.8825,""
141.73944444,42.62527778,"0112690","","01","187","01",1,2021,"勇払橋",1,"1","0","安平川",42.62527778,141.73944444,""
141.79277777,42.66833334,"0112700","","01","187","02",1,2021,"静川橋",1,"1","0","安平川",42.66833334,141.79277777,""
141.67916667,42.68638889,"0113510","","01","188","01",1,2021,"夕振大橋",1,"1","0","勇払川上流",42.68638889,141.67916667,""
141.56138889,42.7175,"0112680","","01","188","51",2,2021,"苫小牧市上水勇振浄水場取水口",1,"2","0","勇払川上流",42.7175,141.56138889,""
141.72194445,42.70111111,"0118877","","01","189","53",2,2021,"ウトナイ湖　ＳＴ－３",1,"2","3","勇払川下流",42.70111111,141.72194445,""
141.71416667,42.68111111,"0113520","","01","189","01",1,2021,"沼の端橋",1,"1","0","勇払川下流",42.68111111,141.71416667,""
142.71194444,42.7,"0118876","","01","189","52",2,2021,"ウトナイ湖　ＳＴ－２",1,"2","3","勇払川下流",42.7,142.71194444,""
141.71861111,42.68361111,"0118874","","01","189","02",1,2021,"室蘭本線橋梁",1,"1","","勇払川下流",42.68361111,141.71861111,""
141.70333333,42.69833333,"0118875","","01","189","51",2,2021,"ウトナイ湖　ＳＴ－１",1,"2","3","勇払川下流",42.69833333,141.70333333,""
141.52194445,42.61361111,"0112720","","01","191","01",1,2021,"小糸魚橋",1,"1","0","小糸魚川",42.61361111,141.52194445,""
141.50194444,42.60694444,"0112730","","01","193","01",1,2021,"錦岡橋",1,"1","0","錦多峰川",42.60694444,141.50194444,""
141.50194444,42.60694444,"0112730","","01","193","01",1,2021,"錦岡橋",1,"1","0","錦多峰川",42.60694444,141.50194444,""
141.47527778,42.65111111,"0113580","","01","193","51",2,2021,"苫小牧市上水錦多峰浄水場取水口",1,"2","0","錦多峰川",42.65111111,141.47527778,""
141.47527778,42.65111111,"0113580","","01","193","51",2,2021,"苫小牧市上水錦多峰浄水場取水口",1,"2","0","錦多峰川",42.65111111,141.47527778,""
141.46194444,42.59305555,"0112740","","01","194","01",1,2021,"覚生橋",1,"1","0","覚生川",42.59305555,141.46194444,""
141.44888889,42.58916666,"0112750","","01","195","01",1,2021,"樽前橋",1,"1","0","樽前川",42.58916666,141.44888889,""
141.42222223,42.57916667,"0112760","","01","196","01",1,2021,"別々橋",1,"1","0","別々川",42.57916667,141.42222223,""
141.71916667,42.7825,"0118873","","01","197","55",2,2021,"美々橋",1,"2","","美々川",42.7825,141.71916667,""
142.71194444,42.7,"0113660","","01","197","52",2,2021,"ウトナイ沼　ＳＴ－２",1,"2","","美々川",42.7,142.71194444,""
141.72194445,42.70111111,"0113670","","01","197","53",2,2021,"ウトナイ沼　ＳＴ－３",1,"2","","美々川",42.70111111,141.72194445,""
141.71916667,42.76583333,"0113680","","01","197","54",2,2021,"御前水橋（松美々橋）",1,"2","0","美々川",42.76583333,141.71916667,""
141.71861111,42.68361111,"0113630","","01","197","01",1,2021,"ＪＲ美々川橋梁上流部",1,"1","0","美々川",42.68361111,141.71861111,""
141.71083333,42.72333334,"0113640","","01","197","02",1,2021,"植苗橋",1,"1","0","美々川",42.72333334,141.71083333,""
141.70333333,42.69833333,"0113650","","01","197","51",2,2021,"ウトナイ沼　ＳＴ－１",1,"2","","美々川",42.69833333,141.70333333,""
143.1530556,43.43638889,"0113860","","01","198","01",1,2021,"丸山橋",1,"1","3","音更川上流",43.43638889,143.1530556,""
143.1258333,43.30694444,"0113870","","01","199","01",1,2021,"オショロコマ特別採捕場",1,"1","3","然別川上流",43.30694444,143.1258333,""
144.78861111,43.83027778,"0118884","","01","201","01",3,2021,"富士地区",1,"3","","小屋の沢川",43.83027778,144.78861111,""
141.33305556,43.15055556,"0113900","","01","211","02",3,2021,"発寒６号橋（旧拓北橋）",1,"3","3","発寒川",43.15055556,141.33305556,""
141.33305556,43.15055556,"0113900","","01","211","02",3,2021,"発寒６号橋（旧拓北橋）",1,"3","3","発寒川",43.15055556,141.33305556,""
141.37222223,43.15111111,"0113910","","01","212","02",3,2021,"第二伏籠川橋",1,"3","3","伏籠川",43.15111111,141.37222223,""
141.37222223,43.15111111,"0113910","","01","212","02",3,2021,"第二伏籠川橋",1,"3","3","伏籠川",43.15111111,141.37222223,""
142.31888889,43.79194444,"0112830","","01","215","01",3,2021,"新生橋",1,"3","3","ウツペツ川",43.79194444,142.31888889,""
142.4622222,43.58416667,"0112850","","01","216","02",3,2021,"緑橋（美瑛）",1,"3","3","美瑛川",43.58416667,142.4622222,""
142.34055555,43.76027778,"0118870","","01","216","03",3,2021,"両神川橋",1,"3","0","美瑛川",43.76027778,142.34055555,""
142.37833334,43.67972223,"0112840","","01","216","01",3,2021,"新開橋",1,"3","3","美瑛川",43.67972223,142.37833334,""
142.38055556,43.76972223,"0112860","","01","217","01",3,2021,"９条橋",1,"3","3","基北川",43.76972223,142.38055556,""
142.47444445,43.78972222,"0112870","","01","218","01",3,2021,"香取橋（牛朱別川合流前）",1,"3","3","ペーパン川",43.78972222,142.47444445,""
143.2938889,44.31361111,"0112890","","01","220","01",3,2021,"螢雪橋（渚滑川合流前）",1,"3","0","中渚滑豊盛川",44.31361111,143.2938889,""
143.3241667,44.3025,"0112900","","01","220","02",3,2021,"竜昇殿鉱山坑水流入後",1,"3","0","中渚滑豊盛川",44.3025,143.3241667,""
143.3672222,44.30972222,"0112920","","01","222","01",3,2021,"宝生橋",1,"3","0","モベツ川",44.30972222,143.3672222,""
143.335,44.18527778,"0112930","","01","222","02",3,2021,"桜橋（沈殿池排水流入後）",1,"3","0","モベツ川",44.18527778,143.335,""
143.63472222,43.78416666,"0114420","","01","223","03",3,2021,"留辺蘂町下流（武華橋）",1,"3","0","無加川",43.78416666,143.63472222,""
143.89305555,43.78777777,"0112940","","01","223","01",3,2021,"常盤橋（北光社）",1,"3","3","無加川",43.78777777,143.89305555,""
143.29888889,43.6675,"0112950","","01","223","02",3,2021,"富士見橋",1,"3","0","無加川",43.6675,143.29888889,""
